57468,Portugal,86,15,Bical
68643,Portugal,85,9,Bical
89855,Portugal,87,9,Bical
108438,Portugal,86,15,Bical
136158,Portugal,86,15,Bical
140253,Portugal,85,9,Bical
24448,US,92,25,Black Monukka
40687,US,90,25,Black Monukka
42718,US,92,25,Black Monukka
120568,US,92,25,Black Monukka
17539,US,87,24,Black Muscat
20499,US,85,30,Black Muscat
21867,US,92,21,Black Muscat
40944,US,91,25,Black Muscat
56042,US,92,38,Black Muscat
83649,US,85,30,Black Muscat
86034,US,86,24,Black Muscat
86663,US,88,10,Black Muscat
95964,US,91,25,Black Muscat
99092,US,92,38,Black Muscat
122042,US,92,38,Black Muscat
133824,US,86,24,Black Muscat
145998,US,89,10,Black Muscat
7520,Bosnia and Herzegovina,88,12,Blatina
37323,Bosnia and Herzegovina,83,13,Blatina
92343,Bosnia and Herzegovina,83,13,Blatina
587,Austria,93,19,Blauburgunder
67321,Austria,85,15,Blauer Portugieser
72869,Hungary,86,15,Blauer Portugieser
92909,Austria,85,14,Blauer Portugieser
109053,Austria,87,17,Blauer Portugieser
111241,Austria,85,15,Blauer Portugieser
125283,Austria,87,17,Blauer Portugieser
133921,Austria,85,15,Blauer Portugieser
3677,Turkey,89,21,Bo??azkere
7843,Turkey,88,21,Bo??azkere
56158,Turkey,89,33,Bo??azkere
7070,Spain,87,12,Bobal
7537,Spain,87,11,Bobal
8102,Spain,86,14,Bobal
9977,Spain,84,13,Bobal
12291,Spain,87,18,Bobal
18219,Spain,85,13,Bobal
28285,Spain,82,10,Bobal
28923,Spain,89,15,Bobal
72249,Spain,85,13,Bobal
85692,Spain,87,46,Bobal
87490,Spain,86,13,Bobal
90433,Spain,80,13,Bobal
94362,Spain,85,20,Bobal
95271,Spain,84,12,Bobal
111579,Spain,84,6,Bobal
111863,Spain,83,6,Bobal
47877,Italy,88,30,Bombino Bianco
16929,Italy,88,30,Bovale
17454,Italy,85,45,Bovale
71664,Italy,85,45,Bovale
76380,Italy,89,30,Bovale
31921,Italy,84,13,Brachetto
31946,Italy,83,17,Brachetto
32538,Italy,83,13,Brachetto
33052,Italy,80,11,Brachetto
47882,Italy,83,18,Brachetto
52238,Italy,85,16,Brachetto
55439,Italy,85,18,Brachetto
55714,Italy,85,27,Brachetto
55721,Italy,85,27,Brachetto
64564,Italy,86,23,Brachetto
76079,Italy,85,18,Brachetto
80884,Italy,85,23,Brachetto
81485,Italy,85,19,Brachetto
82099,Italy,84,16,Brachetto
82681,Italy,83,19,Brachetto
92629,Italy,86,17,Brachetto
93488,Italy,84,15,Brachetto
104408,Italy,85,16,Brachetto
105505,Italy,84,17,Brachetto
107283,Italy,82,22,Brachetto
119042,Italy,83,18,Brachetto
129308,Italy,85,16,Brachetto
129715,Italy,84,17,Brachetto
148264,Italy,86,23,Brachetto
12578,France,87,12,Braucol
34786,France,93,24,Braucol
45149,France,91,45,Braucol
131907,Portugal,90,32,Bual
133099,Portugal,88,36,Bual
133400,Portugal,88,34,Bual
39628,South Africa,89,18,Bukettraube
83518,South Africa,89,18,Bukettraube
5739,Portugal,88,18,C??dega do Larinho
33316,Portugal,88,18,C??dega do Larinho
45996,Portugal,87,18,C??dega do Larinho
52075,Italy,92,19,Caprettone
11221,Spain,90,31,Cari??ena-ROSEWINE
12265,Spain,89,31,Cari??ena-ROSEWINE
12513,Spain,89,31,Cari??ena-ROSEWINE
9374,Spain,83,8,Carine??a
149108,Australia,87,14,Carnelian
1410,Italy,90,24,Carricante
3011,Italy,89,23,Carricante
3025,Italy,89,80,Carricante
3585,Italy,89,21,Carricante
4142,Italy,89,36,Carricante
4146,Italy,89,28,Carricante
6652,Italy,93,75,Carricante
6668,Italy,88,36,Carricante
7862,Italy,87,24,Carricante
8301,Italy,92,24,Carricante
8491,Italy,87,23,Carricante
8910,Italy,92,195,Carricante
24324,Italy,90,45,Carricante
24483,Italy,90,36,Carricante
25131,Italy,88,60,Carricante
45808,Italy,90,36,Carricante
46402,Italy,90,48,Carricante
51458,Italy,95,45,Carricante
51758,Italy,93,25,Carricante
54106,Italy,90,36,Carricante
57664,Italy,88,25,Carricante
78198,Italy,90,35,Carricante
27339,Italy,89,50,Casavecchia
29086,Italy,88,25,Casavecchia
32217,Italy,87,55,Casavecchia
34871,Italy,85,45,Casavecchia
46084,Italy,90,53,Casavecchia
125840,Italy,85,26,Casavecchia
1234,Portugal,92,17,Castel??o
1856,Portugal,83,7,Castel??o
2132,Portugal,83,11,Castel??o
7401,Portugal,87,15,Castel??o
25167,Portugal,88,12,Castel??o
25686,Portugal,86,10,Castel??o
25886,Portugal,85,8,Castel??o
30902,Portugal,84,11,Castel??o
34856,Portugal,87,15,Castel??o
45042,Portugal,85,8,Castel??o
45276,Portugal,85,10,Castel??o
46287,Portugal,88,12,Castel??o
48191,Portugal,86,11,Castel??o
48906,Portugal,86,10,Castel??o
49796,Portugal,85,8,Castel??o
58024,Portugal,86,10,Castel??o
59945,Portugal,90,14,Castel??o
65408,Portugal,84,10,Castel??o
72613,Portugal,87,15,Castel??o
74192,Portugal,90,15,Castel??o
74340,Portugal,86,11,Castel??o
77877,Portugal,88,12,Castel??o
80466,Portugal,86,10,Castel??o
81416,Portugal,85,8,Castel??o
83586,Portugal,87,11,Castel??o
88495,Portugal,84,8,Castel??o
88902,Portugal,85,8,Castel??o
89166,Portugal,85,10,Castel??o
109024,Portugal,86,10,Castel??o
112205,Portugal,90,14,Castel??o
124257,Portugal,88,12,Castel??o
126876,Portugal,86,10,Castel??o
127826,Portugal,85,8,Castel??o
136195,Portugal,84,8,Castel??o
136744,Portugal,86,10,Castel??o
137135,Portugal,90,14,Castel??o
148808,Portugal,84,10,Castel??o
28523,Italy,89,19,Catalanesca
2724,Italy,89,30,Catarratto
4463,Italy,89,19,Catarratto
5112,Italy,88,20,Catarratto
5364,Italy,88,19,Catarratto
6169,Italy,88,18,Catarratto
7280,Italy,87,20,Catarratto
8188,Italy,87,30,Catarratto
12967,Italy,86,17,Catarratto
13543,Italy,86,15,Catarratto
25029,Italy,88,17,Catarratto
25532,Italy,87,15,Catarratto
25549,Italy,87,17,Catarratto
25725,Italy,86,28,Catarratto
25858,Italy,86,15,Catarratto
26018,Italy,86,13,Catarratto
34569,Italy,86,20,Catarratto
52207,Italy,86,17,Catarratto
52783,Italy,86,15,Catarratto
55371,Italy,86,13,Catarratto
55659,Italy,86,17,Catarratto
73622,Italy,87,15,Catarratto
73639,Italy,87,17,Catarratto
74535,Italy,86,28,Catarratto
75148,Italy,86,15,Catarratto
76028,Italy,86,13,Catarratto
97152,Italy,88,12,Catarratto
138746,Italy,86,19,Catarratto
20638,US,84,19,Cayuga
75944,US,84,23,Cayuga
84238,US,84,19,Cayuga
20242,Portugal,90,30,Cerceal
40284,Portugal,89,50,Cerceal
103148,Portugal,89,50,Cerceal
10118,Italy,86,18,Cesanese d'Affile
33241,Italy,89,21,Cesanese d'Affile
34823,Italy,88,16,Cesanese d'Affile
36047,Italy,87,18,Cesanese d'Affile
88861,Italy,90,35,Cesanese d'Affile
88886,Italy,89,35,Cesanese d'Affile
89461,Italy,89,21,Cesanese d'Affile
90953,Italy,88,16,Cesanese d'Affile
92177,Italy,87,18,Cesanese d'Affile
7771,US,82,18,Chambourcin
9801,US,82,25,Chambourcin
10153,US,82,16,Chambourcin
32610,US,87,25,Chambourcin
33464,US,86,11,Chambourcin
34378,US,85,20,Chambourcin
35597,US,84,16,Chambourcin
36231,US,82,25,Chambourcin
70150,US,80,26,Chambourcin
88087,US,85,10,Chambourcin
90139,US,82,15,Chambourcin
94630,US,80,26,Chambourcin
95563,US,84,15,Chambourcin
127486,US,80,14,Chambourcin
130870,US,80,26,Chambourcin
133149,US,85,16,Chambourcin
97257,US,83,11,Chardonel
127230,US,82,30,Chardonelle
369,France,90,22,Chasselas
4510,Switzerland,90,28,Chasselas
4842,France,90,22,Chasselas
28000,Canada,90,20,Chasselas
66561,France,87,27,Chasselas
110031,France,87,27,Chasselas
132381,France,87,27,Chasselas
38334,Georgia,87,18,Chinuri
1670,Italy,88,22,Ciliegiolo
2518,Italy,88,30,Ciliegiolo
31979,Italy,91,58,Ciliegiolo
34713,Italy,90,18,Ciliegiolo
39773,Italy,86,28,Ciliegiolo
81029,Italy,91,58,Ciliegiolo
83703,Italy,90,18,Ciliegiolo
3581,US,89,39,Cinsault
4125,US,89,24,Cinsault
7172,US,88,25,Cinsault
18833,France,85,15,Cinsault
19021,US,91,21,Cinsault
29142,US,93,25,Cinsault
29265,US,89,25,Cinsault
30628,US,89,32,Cinsault
31821,US,91,29,Cinsault
33950,US,92,32,Cinsault
68363,France,85,10,Cinsault
76141,US,91,21,Cinsault
79989,US,86,27,Cinsault
81353,France,85,15,Cinsault
85726,US,87,26,Cinsault
98325,US,88,22,Cinsault
104190,Mexico,80,15,Cinsault
104354,US,88,24,Cinsault
107959,France,84,9,Cinsault
126135,US,88,22,Cinsault
130311,France,87,10,Cinsault
133516,US,87,26,Cinsault
139673,France,85,10,Cinsault
139729,US,88,27,Cinsault
142430,France,87,8,Cinsault
143176,US,86,18,Cinsault
112066,France,87,20,Clairette
132039,France,88,12,Clairette
133276,France,87,20,Clairette
11743,US,92,130,Claret
12555,US,92,40,Claret
12859,US,91,40,Claret
14015,US,86,15,Claret
24975,US,88,25,Claret
32143,US,91,22,Claret
35714,US,83,35,Claret
36958,US,87,32,Claret
37218,US,93,125,Claret
41138,US,84,22,Claret
41566,US,85,22,Claret
43775,US,86,15,Claret
46894,US,82,35,Claret
47490,US,94,125,Claret
51032,US,89,20,Claret
51997,US,88,20,Claret
64559,US,84,20,Claret
78977,US,86,35,Claret
81138,US,93,125,Claret
87665,US,86,15,Claret
89158,US,87,32,Claret
93308,US,84,22,Claret
97198,US,85,30,Claret
99652,US,86,26,Claret
103274,US,83,35,Claret
106234,US,82,35,Claret
106830,US,94,125,Claret
107469,US,91,20,Claret
110197,US,87,20,Claret
116249,US,84,20,Claret
118298,US,84,22,Claret
119134,US,82,35,Claret
119700,US,94,125,Claret
119849,US,84,20,Claret
120309,US,91,20,Claret
121348,US,85,30,Claret
122947,US,87,20,Claret
9758,Italy,86,20,Cococciola
18358,Italy,87,20,Coda di Volpe
32517,Italy,87,17,Coda di Volpe
57057,Italy,88,39,Coda di Volpe
58828,Italy,87,20,Coda di Volpe
78958,Italy,87,20,Coda di Volpe
79271,Italy,85,12,Coda di Volpe
79274,Italy,85,18,Coda di Volpe
81383,Italy,82,15,Coda di Volpe
95276,Italy,84,20,Coda di Volpe
6585,France,86,9,Colombard
8855,France,86,10,Colombard
11118,France,87,9,Colombard
18579,France,86,9,Colombard
36185,France,86,10,Colombard
50508,France,87,9,Colombard
59979,France,86,9,Colombard
65666,US,89,18,Colombard
67856,US,87,18,Colombard
74723,US,85,32,Colombard
77152,US,87,18,Colombard
80139,France,86,9,Colombard
89966,US,87,18,Colombard
95512,US,88,18,Colombard
103958,France,86,12,Colombard
104850,France,85,9,Colombard
106914,Australia,85,15,Colombard
111356,US,89,18,Colombard
126236,US,87,18,Colombard
128168,France,86,12,Colombard
129090,France,85,9,Colombard
134306,US,89,18,Colombard
6580,France,86,11,Colombard-Ugni Blanc
8232,France,85,10,Colombard-Ugni Blanc
1269,France,85,11,Colombard-WHITEWINE
5577,France,86,13,Colombard-WHITEWINE
8564,France,84,12,Colombard-WHITEWINE
18892,France,85,10,Colombard-WHITEWINE
18994,France,85,12,Colombard-WHITEWINE
31394,France,87,9,Colombard-WHITEWINE
33806,France,85,13,Colombard-WHITEWINE
34105,France,84,13,Colombard-WHITEWINE
78711,France,86,11,Colombard-WHITEWINE
81652,France,85,10,Colombard-WHITEWINE
82234,France,85,12,Colombard-WHITEWINE
101456,France,85,13,Colombard-WHITEWINE
101755,France,84,13,Colombard-WHITEWINE
105202,France,85,11,Colombard-WHITEWINE
129412,France,85,11,Colombard-WHITEWINE
93674,Italy,87,30,Colorino
21232,Italy,87,15,Corvina
40167,Italy,93,95,Corvina
40392,Italy,93,95,Corvina
42341,Italy,91,62,Corvina
82864,Italy,93,90,Corvina
82880,Italy,92,85,Corvina
84380,Italy,91,60,Corvina
85515,Italy,90,49,Corvina
86993,Italy,88,25,Corvina
87594,Italy,87,20,Corvina
87599,Italy,87,21,Corvina
87870,Italy,87,21,Corvina
89686,Italy,86,20,Corvina
89689,Italy,86,11,Corvina
121419,Italy,86,20,Corvina
125310,Italy,85,15,Corvina
13261,Italy,89,40,"Corvina, Rondinella, Molinara"
13262,Italy,89,25,"Corvina, Rondinella, Molinara"
13263,Italy,89,47,"Corvina, Rondinella, Molinara"
13264,Italy,89,50,"Corvina, Rondinella, Molinara"
13268,Italy,89,46,"Corvina, Rondinella, Molinara"
13271,Italy,89,57,"Corvina, Rondinella, Molinara"
13273,Italy,89,99,"Corvina, Rondinella, Molinara"
13274,Italy,89,25,"Corvina, Rondinella, Molinara"
13277,Italy,89,47,"Corvina, Rondinella, Molinara"
13282,Italy,89,47,"Corvina, Rondinella, Molinara"
13284,Italy,89,40,"Corvina, Rondinella, Molinara"
13287,Italy,89,18,"Corvina, Rondinella, Molinara"
13289,Italy,89,68,"Corvina, Rondinella, Molinara"
13475,Italy,87,20,"Corvina, Rondinella, Molinara"
13476,Italy,87,20,"Corvina, Rondinella, Molinara"
13479,Italy,87,25,"Corvina, Rondinella, Molinara"
13487,Italy,87,14,"Corvina, Rondinella, Molinara"
13489,Italy,87,20,"Corvina, Rondinella, Molinara"
13490,Italy,87,25,"Corvina, Rondinella, Molinara"
13493,Italy,87,15,"Corvina, Rondinella, Molinara"
13494,Italy,87,30,"Corvina, Rondinella, Molinara"
13496,Italy,87,16,"Corvina, Rondinella, Molinara"
13562,Italy,89,29,"Corvina, Rondinella, Molinara"
13567,Italy,89,35,"Corvina, Rondinella, Molinara"
13568,Italy,89,80,"Corvina, Rondinella, Molinara"
13582,Italy,89,30,"Corvina, Rondinella, Molinara"
13583,Italy,89,28,"Corvina, Rondinella, Molinara"
13584,Italy,89,32,"Corvina, Rondinella, Molinara"
13746,Italy,87,18,"Corvina, Rondinella, Molinara"
13749,Italy,87,23,"Corvina, Rondinella, Molinara"
13754,Italy,87,45,"Corvina, Rondinella, Molinara"
13759,Italy,87,30,"Corvina, Rondinella, Molinara"
13760,Italy,87,17,"Corvina, Rondinella, Molinara"
13761,Italy,87,40,"Corvina, Rondinella, Molinara"
13765,Italy,87,62,"Corvina, Rondinella, Molinara"
13895,Italy,89,45,"Corvina, Rondinella, Molinara"
13900,Italy,89,40,"Corvina, Rondinella, Molinara"
13914,Italy,89,35,"Corvina, Rondinella, Molinara"
14044,Italy,87,16,"Corvina, Rondinella, Molinara"
14048,Italy,87,15,"Corvina, Rondinella, Molinara"
14049,Italy,87,17,"Corvina, Rondinella, Molinara"
14051,Italy,87,25,"Corvina, Rondinella, Molinara"
14062,Italy,87,20,"Corvina, Rondinella, Molinara"
14069,Italy,87,18,"Corvina, Rondinella, Molinara"
14224,Italy,89,56,"Corvina, Rondinella, Molinara"
14233,Italy,89,40,"Corvina, Rondinella, Molinara"
14237,Italy,89,25,"Corvina, Rondinella, Molinara"
14240,Italy,88,25,"Corvina, Rondinella, Molinara"
14408,Italy,88,22,"Corvina, Rondinella, Molinara"
14412,Italy,88,55,"Corvina, Rondinella, Molinara"
14413,Italy,88,20,"Corvina, Rondinella, Molinara"
14419,Italy,88,40,"Corvina, Rondinella, Molinara"
14421,Italy,88,27,"Corvina, Rondinella, Molinara"
14423,Italy,88,56,"Corvina, Rondinella, Molinara"
14424,Italy,88,30,"Corvina, Rondinella, Molinara"
14428,Italy,88,60,"Corvina, Rondinella, Molinara"
14429,Italy,88,18,"Corvina, Rondinella, Molinara"
14700,Italy,88,24,"Corvina, Rondinella, Molinara"
14704,Italy,88,22,"Corvina, Rondinella, Molinara"
14706,Italy,88,20,"Corvina, Rondinella, Molinara"
14707,Italy,88,36,"Corvina, Rondinella, Molinara"
14708,Italy,88,25,"Corvina, Rondinella, Molinara"
14721,Italy,88,33,"Corvina, Rondinella, Molinara"
14722,Italy,88,50,"Corvina, Rondinella, Molinara"
14725,Italy,88,28,"Corvina, Rondinella, Molinara"
14912,Italy,88,25,"Corvina, Rondinella, Molinara"
14915,Italy,88,24,"Corvina, Rondinella, Molinara"
14917,Italy,88,25,"Corvina, Rondinella, Molinara"
14920,Italy,88,18,"Corvina, Rondinella, Molinara"
14929,Italy,88,26,"Corvina, Rondinella, Molinara"
14930,Italy,88,18,"Corvina, Rondinella, Molinara"
15215,Italy,88,22,"Corvina, Rondinella, Molinara"
15217,Italy,88,24,"Corvina, Rondinella, Molinara"
15218,Italy,88,80,"Corvina, Rondinella, Molinara"
15222,Italy,88,22,"Corvina, Rondinella, Molinara"
15225,Italy,88,75,"Corvina, Rondinella, Molinara"
15483,Italy,88,24,"Corvina, Rondinella, Molinara"
15484,Italy,88,25,"Corvina, Rondinella, Molinara"
15485,Italy,88,25,"Corvina, Rondinella, Molinara"
15492,Italy,88,15,"Corvina, Rondinella, Molinara"
15496,Italy,88,29,"Corvina, Rondinella, Molinara"
15498,Italy,88,50,"Corvina, Rondinella, Molinara"
15506,Italy,88,49,"Corvina, Rondinella, Molinara"
19442,Italy,95,90,"Corvina, Rondinella, Molinara"
19447,Italy,95,130,"Corvina, Rondinella, Molinara"
19452,Italy,94,70,"Corvina, Rondinella, Molinara"
19459,Italy,94,118,"Corvina, Rondinella, Molinara"
19462,Italy,94,70,"Corvina, Rondinella, Molinara"
19464,Italy,94,82,"Corvina, Rondinella, Molinara"
19502,Italy,94,170,"Corvina, Rondinella, Molinara"
19516,Italy,93,45,"Corvina, Rondinella, Molinara"
19519,Italy,93,110,"Corvina, Rondinella, Molinara"
19529,Italy,93,70,"Corvina, Rondinella, Molinara"
19561,Italy,93,45,"Corvina, Rondinella, Molinara"
19564,Italy,93,90,"Corvina, Rondinella, Molinara"
19567,Italy,93,58,"Corvina, Rondinella, Molinara"
19570,Italy,93,85,"Corvina, Rondinella, Molinara"
19572,Italy,93,40,"Corvina, Rondinella, Molinara"
19575,Italy,93,70,"Corvina, Rondinella, Molinara"
19583,Italy,93,70,"Corvina, Rondinella, Molinara"
19585,Italy,93,80,"Corvina, Rondinella, Molinara"
19621,Italy,93,90,"Corvina, Rondinella, Molinara"
19639,Italy,93,77,"Corvina, Rondinella, Molinara"
19641,Italy,92,55,"Corvina, Rondinella, Molinara"
19642,Italy,92,39,"Corvina, Rondinella, Molinara"
19647,Italy,92,60,"Corvina, Rondinella, Molinara"
19681,Italy,92,50,"Corvina, Rondinella, Molinara"
19682,Italy,92,50,"Corvina, Rondinella, Molinara"
19685,Italy,92,67,"Corvina, Rondinella, Molinara"
19686,Italy,92,65,"Corvina, Rondinella, Molinara"
19688,Italy,92,90,"Corvina, Rondinella, Molinara"
19689,Italy,92,145,"Corvina, Rondinella, Molinara"
19690,Italy,92,58,"Corvina, Rondinella, Molinara"
19693,Italy,92,180,"Corvina, Rondinella, Molinara"
19697,Italy,92,50,"Corvina, Rondinella, Molinara"
19699,Italy,92,28,"Corvina, Rondinella, Molinara"
19703,Italy,92,50,"Corvina, Rondinella, Molinara"
19706,Italy,92,155,"Corvina, Rondinella, Molinara"
19708,Italy,92,60,"Corvina, Rondinella, Molinara"
19741,Italy,92,90,"Corvina, Rondinella, Molinara"
19743,Italy,92,90,"Corvina, Rondinella, Molinara"
19744,Italy,92,52,"Corvina, Rondinella, Molinara"
19802,Italy,92,30,"Corvina, Rondinella, Molinara"
19817,Italy,92,60,"Corvina, Rondinella, Molinara"
19827,Italy,91,21,"Corvina, Rondinella, Molinara"
19828,Italy,91,70,"Corvina, Rondinella, Molinara"
19868,Italy,91,46,"Corvina, Rondinella, Molinara"
19870,Italy,91,45,"Corvina, Rondinella, Molinara"
19872,Italy,91,95,"Corvina, Rondinella, Molinara"
19873,Italy,91,55,"Corvina, Rondinella, Molinara"
19879,Italy,91,45,"Corvina, Rondinella, Molinara"
19880,Italy,91,75,"Corvina, Rondinella, Molinara"
19882,Italy,91,86,"Corvina, Rondinella, Molinara"
19887,Italy,91,90,"Corvina, Rondinella, Molinara"
19888,Italy,91,45,"Corvina, Rondinella, Molinara"
19938,Italy,91,40,"Corvina, Rondinella, Molinara"
19939,Italy,91,85,"Corvina, Rondinella, Molinara"
19942,Italy,91,75,"Corvina, Rondinella, Molinara"
19944,Italy,91,54,"Corvina, Rondinella, Molinara"
19946,Italy,91,120,"Corvina, Rondinella, Molinara"
19986,Italy,91,95,"Corvina, Rondinella, Molinara"
19990,Italy,91,55,"Corvina, Rondinella, Molinara"
19992,Italy,91,60,"Corvina, Rondinella, Molinara"
19997,Italy,91,65,"Corvina, Rondinella, Molinara"
19998,Italy,91,54,"Corvina, Rondinella, Molinara"
20009,Italy,91,60,"Corvina, Rondinella, Molinara"
20040,Italy,91,55,"Corvina, Rondinella, Molinara"
20044,Italy,91,50,"Corvina, Rondinella, Molinara"
20046,Italy,91,77,"Corvina, Rondinella, Molinara"
20048,Italy,91,67,"Corvina, Rondinella, Molinara"
20051,Italy,91,70,"Corvina, Rondinella, Molinara"
20053,Italy,91,95,"Corvina, Rondinella, Molinara"
20055,Italy,90,55,"Corvina, Rondinella, Molinara"
20056,Italy,90,70,"Corvina, Rondinella, Molinara"
20059,Italy,90,85,"Corvina, Rondinella, Molinara"
20060,Italy,90,45,"Corvina, Rondinella, Molinara"
20061,Italy,90,40,"Corvina, Rondinella, Molinara"
20064,Italy,90,80,"Corvina, Rondinella, Molinara"
20066,Italy,90,75,"Corvina, Rondinella, Molinara"
20069,Italy,90,150,"Corvina, Rondinella, Molinara"
20101,Italy,90,50,"Corvina, Rondinella, Molinara"
20102,Italy,90,65,"Corvina, Rondinella, Molinara"
20104,Italy,90,99,"Corvina, Rondinella, Molinara"
20107,Italy,90,50,"Corvina, Rondinella, Molinara"
20112,Italy,90,75,"Corvina, Rondinella, Molinara"
20116,Italy,90,40,"Corvina, Rondinella, Molinara"
20119,Italy,90,70,"Corvina, Rondinella, Molinara"
20161,Italy,90,18,"Corvina, Rondinella, Molinara"
20165,Italy,90,40,"Corvina, Rondinella, Molinara"
20167,Italy,90,60,"Corvina, Rondinella, Molinara"
20168,Italy,90,39,"Corvina, Rondinella, Molinara"
20175,Italy,90,70,"Corvina, Rondinella, Molinara"
20178,Italy,90,50,"Corvina, Rondinella, Molinara"
20183,Italy,90,86,"Corvina, Rondinella, Molinara"
20184,Italy,90,45,"Corvina, Rondinella, Molinara"
20187,Italy,90,30,"Corvina, Rondinella, Molinara"
20226,Italy,90,69,"Corvina, Rondinella, Molinara"
20227,Italy,90,40,"Corvina, Rondinella, Molinara"
20230,Italy,90,30,"Corvina, Rondinella, Molinara"
20236,Italy,90,25,"Corvina, Rondinella, Molinara"
20237,Italy,90,35,"Corvina, Rondinella, Molinara"
20241,Italy,90,26,"Corvina, Rondinella, Molinara"
20283,Italy,90,32,"Corvina, Rondinella, Molinara"
20284,Italy,90,23,"Corvina, Rondinella, Molinara"
20287,Italy,90,50,"Corvina, Rondinella, Molinara"
20289,Italy,90,40,"Corvina, Rondinella, Molinara"
20295,Italy,90,50,"Corvina, Rondinella, Molinara"
20300,Italy,90,34,"Corvina, Rondinella, Molinara"
20302,Italy,90,50,"Corvina, Rondinella, Molinara"
20304,Italy,90,50,"Corvina, Rondinella, Molinara"
20305,Italy,90,85,"Corvina, Rondinella, Molinara"
20340,Italy,90,56,"Corvina, Rondinella, Molinara"
20342,Italy,90,60,"Corvina, Rondinella, Molinara"
20345,Italy,90,200,"Corvina, Rondinella, Molinara"
20346,Italy,90,40,"Corvina, Rondinella, Molinara"
20348,Italy,90,45,"Corvina, Rondinella, Molinara"
20349,Italy,90,34,"Corvina, Rondinella, Molinara"
20351,Italy,90,30,"Corvina, Rondinella, Molinara"
20361,Italy,90,60,"Corvina, Rondinella, Molinara"
20367,Italy,89,53,"Corvina, Rondinella, Molinara"
20400,Italy,89,48,"Corvina, Rondinella, Molinara"
20401,Italy,89,30,"Corvina, Rondinella, Molinara"
20403,Italy,89,57,"Corvina, Rondinella, Molinara"
20406,Italy,89,55,"Corvina, Rondinella, Molinara"
20409,Italy,89,100,"Corvina, Rondinella, Molinara"
20413,Italy,89,28,"Corvina, Rondinella, Molinara"
20418,Italy,89,70,"Corvina, Rondinella, Molinara"
20423,Italy,89,80,"Corvina, Rondinella, Molinara"
20424,Italy,89,55,"Corvina, Rondinella, Molinara"
20429,Italy,89,90,"Corvina, Rondinella, Molinara"
20465,Italy,89,58,"Corvina, Rondinella, Molinara"
20466,Italy,89,30,"Corvina, Rondinella, Molinara"
20467,Italy,89,32,"Corvina, Rondinella, Molinara"
20479,Italy,89,87,"Corvina, Rondinella, Molinara"
20480,Italy,89,48,"Corvina, Rondinella, Molinara"
20483,Italy,89,40,"Corvina, Rondinella, Molinara"
20485,Italy,89,38,"Corvina, Rondinella, Molinara"
