90436,Argentina,80,25
96768,Spain,80,25
98645,US,80,25
102551,US,80,25
103990,US,80,25
106542,US,80,25
108677,US,80,25
113023,US,80,25
115152,US,80,25
116484,US,80,25
119412,US,80,25
122765,US,80,25
127485,US,80,25
128454,US,80,25
130241,US,80,25
135703,US,80,25
136512,US,80,25
70150,US,80,26
94630,US,80,26
98434,US,80,26
116489,US,80,26
128459,US,80,26
130870,US,80,26
135139,US,80,26
141446,US,80,26
54342,New Zealand,80,27
57196,Spain,80,27
96766,Spain,80,27
106482,New Zealand,80,27
131382,New Zealand,80,27
34641,US,80,28
42797,US,80,28
65320,US,80,28
66000,US,80,28
75111,US,80,28
92910,US,80,28
109159,US,80,28
116485,US,80,28
116680,US,80,28
121300,US,80,28
127599,US,80,28
128455,US,80,28
149160,US,80,28
47204,France,80,29
81682,US,80,29
103988,US,80,29
106544,France,80,29
117819,Spain,80,29
119414,France,80,29
135219,Spain,80,29
33893,US,80,30
51177,Spain,80,30
60259,Australia,80,30
62840,US,80,30
63759,US,80,30
65324,Argentina,80,30
101181,US,80,30
101188,US,80,30
107799,US,80,30
116684,Argentina,80,30
117230,US,80,30
120385,US,80,30
120387,US,80,30
121304,Argentina,80,30
130749,US,80,30
141755,US,80,30
10503,Chile,80,32
28623,Chile,80,32
60900,US,80,32
60903,US,80,32
70155,US,80,32
82995,US,80,32
92430,US,80,32
92433,US,80,32
92913,US,80,32
94635,US,80,32
101187,US,80,32
112106,US,80,32
125250,US,80,32
125253,US,80,32
130875,US,80,32
68232,US,80,33
108673,US,80,33
109154,US,80,33
113022,US,80,33
135702,US,80,33
64623,US,80,34
141913,US,80,34
47200,US,80,35
48469,US,80,35
55503,US,80,35
60904,US,80,35
70153,US,80,35
92434,US,80,35
94633,US,80,35
98493,US,80,35
106540,US,80,35
115158,Spain,80,35
119410,US,80,35
119659,US,80,35
121503,US,80,35
125254,US,80,35
130873,US,80,35
135136,US,80,35
136518,Spain,80,35
141443,US,80,35
31852,US,80,36
54340,US,80,36
82997,US,80,36
84759,US,80,36
106480,US,80,36
131380,US,80,36
141752,US,80,36
117813,US,80,38
135213,US,80,38
141754,US,80,38
62838,US,80,39
117228,US,80,39
36444,Spain,80,40
53906,US,80,40
57199,US,80,40
60901,US,80,40
60905,Spain,80,40
92431,US,80,40
92435,Spain,80,40
96769,US,80,40
102552,US,80,40
108670,US,80,40
108676,Spain,80,40
125251,US,80,40
125255,Spain,80,40
130242,US,80,40
140171,US,80,42
33050,US,80,44
89394,US,80,45
137094,US,80,45
141444,US,80,45
135140,Portugal,80,50
127604,US,80,54
57192,US,80,55
64624,US,80,55
96762,US,80,55
63758,US,80,65
107798,US,80,65
130748,US,80,65
135132,Argentina,80,72
60659,US,80,79
92159,US,80,79
124979,US,80,79
127602,US,80,80
5609,Spain,81,5
36352,US,81,5
103912,US,81,5
117809,Australia,81,5
134909,Australia,81,5
143670,US,81,5
18029,Argentina,81,6
26285,Spain,81,6
46918,US,81,6
51875,Spain,81,6
55220,Spain,81,6
60251,US,81,6
68092,Argentina,81,6
71819,Argentina,81,6
83525,Spain,81,6
87142,Argentina,81,6
98210,Spain,81,6
106258,US,81,6
107289,Spain,81,6
112702,Argentina,81,6
114927,Italy,81,6
115141,Spain,81,6
117807,Argentina,81,6
119158,US,81,6
121220,Spain,81,6
134907,Argentina,81,6
135123,Argentina,81,6
135412,Argentina,81,6
136227,Italy,81,6
136501,Spain,81,6
141907,Chile,81,6
142693,France,81,6
10167,US,81,7
10223,Chile,81,7
28343,Chile,81,7
47193,Australia,81,7
51164,US,81,7
53901,Argentina,81,7
56827,Chile,81,7
65873,Argentina,81,7
65875,Argentina,81,7
66534,US,81,7
69963,Chile,81,7
71044,Australia,81,7
75108,Spain,81,7
81670,US,81,7
82989,US,81,7
103986,Chile,81,7
106533,Australia,81,7
114022,Chile,81,7
114026,Italy,81,7
114748,France,81,7
117811,Argentina,81,7
119403,Australia,81,7
135211,Argentina,81,7
136733,Spain,81,7
137010,Spain,81,7
140167,Chile,81,7
141900,Chile,81,7
143212,Chile,81,7
143216,Italy,81,7
143614,Australia,81,7
144645,France,81,7
149093,Argentina,81,7
149095,Argentina,81,7
150054,US,81,7
150903,Chile,81,7
7788,Argentina,81,8
10169,Spain,81,8
14290,US,81,8
17034,Australia,81,8
26289,Spain,81,8
26658,US,81,8
31850,US,81,8
36338,Argentina,81,8
36345,US,81,8
36349,US,81,8
37550,US,81,8
37556,US,81,8
42375,US,81,8
46784,Argentina,81,8
50830,US,81,8
51879,Spain,81,8
56605,Australia,81,8
60252,South Africa,81,8
64846,US,81,8
65183,Spain,81,8
65311,Spain,81,8
65866,Argentina,81,8
65867,Argentina,81,8
69014,Chile,81,8
71006,Chile,81,8
82991,US,81,8
83529,Spain,81,8
84750,Argentina,81,8
92608,US,81,8
92660,US,81,8
92666,US,81,8
94515,US,81,8
102256,Australia,81,8
102257,US,81,8
103677,Chile,81,8
103898,Argentina,81,8
103905,US,81,8
103909,US,81,8
105910,US,81,8
107286,US,81,8
109141,Chile,81,8
109145,France,81,8
111072,Portugal,81,8
112856,US,81,8
114024,Australia,81,8
114434,Chile,81,8
115145,Spain,81,8
116603,Spain,81,8
116671,Spain,81,8
119475,US,81,8
120983,Spain,81,8
121291,Spain,81,8
127259,France,81,8
129176,US,81,8
129946,Australia,81,8
129947,US,81,8
136505,Spain,81,8
138852,Portugal,81,8
138914,Chile,81,8
140168,Chile,81,8
141432,Chile,81,8
141908,Chile,81,8
142691,US,81,8
143214,Australia,81,8
143336,Chile,81,8
143428,US,81,8
144861,Argentina,81,8
146600,Australia,81,8
149086,Argentina,81,8
149087,Argentina,81,8
149236,US,81,8
11559,Argentina,81,9
11561,Argentina,81,9
14293,Portugal,81,9
18024,Germany,81,9
18604,Spain,81,9
33049,Argentina,81,9
34631,US,81,9
34634,Argentina,81,9
36353,US,81,9
36441,Spain,81,9
38648,Argentina,81,9
38651,Argentina,81,9
47190,Spain,81,9
50833,Portugal,81,9
51980,Australia,81,9
54059,Chile,81,9
56828,US,81,9
60254,Italy,81,9
62369,Chile,81,9
62829,Argentina,81,9
62833,Argentina,81,9
64485,Spain,81,9
64489,Spain,81,9
65312,Spain,81,9
65872,Moldova,81,9
65876,Georgia,81,9
68093,Argentina,81,9
68094,Argentina,81,9
69219,France,81,9
69554,US,81,9
71007,Chile,81,9
71043,US,81,9
71047,Chile,81,9
71814,Germany,81,9
74044,Spain,81,9
82988,Chile,81,9
87127,US,81,9
87134,US,81,9
90423,US,81,9
90432,Spain,81,9
98152,Spain,81,9
98394,Chile,81,9
103913,US,81,9
105913,Portugal,81,9
106199,Chile,81,9
106530,Spain,81,9
107295,Argentina,81,9
112703,Argentina,81,9
112704,Argentina,81,9
114021,Chile,81,9
114023,Greece,81,9
114744,France,81,9
114923,Spain,81,9
116672,Spain,81,9
117219,Argentina,81,9
117223,Argentina,81,9
119400,Spain,81,9
120224,US,81,9
121292,Spain,81,9
122484,Chile,81,9
127253,Argentina,81,9
127258,Chile,81,9
127595,Argentina,81,9
131039,Chile,81,9
135413,Argentina,81,9
135414,Argentina,81,9
136223,Spain,81,9
136735,Spain,81,9
137013,South Africa,81,9
140162,Chile,81,9
140163,Chile,81,9
142694,France,81,9
143211,Chile,81,9
143213,Greece,81,9
143337,Chile,81,9
143425,Spain,81,9
143427,US,81,9
143613,US,81,9
143617,Chile,81,9
144857,Argentina,81,9
145670,US,81,9
145672,US,81,9
146598,Italy,81,9
147749,Chile,81,9
149092,Moldova,81,9
149096,Georgia,81,9
150759,France,81,9
6001,US,81,10
9996,Chile,81,10
9999,Chile,81,10
10221,Chile,81,10
17033,France,81,10
18606,Spain,81,10
18607,US,81,10
18609,US,81,10
19313,South Africa,81,10
19316,Argentina,81,10
19317,Argentina,81,10
20808,Chile,81,10
22059,Chile,81,10
23727,Argentina,81,10
24115,Argentina,81,10
26653,Spain,81,10
28341,Chile,81,10
28597,Argentina,81,10
28598,Spain,81,10
31845,US,81,10
31846,Portugal,81,10
31848,US,81,10
31849,US,81,10
33039,Argentina,81,10
34632,Argentina,81,10
34635,US,81,10
36336,Argentina,81,10
36339,Spain,81,10
36351,Spain,81,10
37554,Argentina,81,10
41245,Argentina,81,10
42372,US,81,10
51168,Chile,81,10
51981,US,81,10
54330,US,81,10
54337,Chile,81,10
56598,US,81,10
56824,US,81,10
56826,US,81,10
60657,Spain,81,10
62368,US,81,10
62550,US,81,10
62551,Chile,81,10
65182,Spain,81,10
65877,US,81,10
66531,New Zealand,81,10
68222,US,81,10
68224,Argentina,81,10
69008,South Africa,81,10
69010,South Africa,81,10
69552,Australia,81,10
69556,Argentina,81,10
69962,Chile,81,10
69964,Chile,81,10
70146,US,81,10
71048,US,81,10
74046,Spain,81,10
74047,US,81,10
74049,US,81,10
75099,Spain,81,10
75101,Spain,81,10
75102,Spain,81,10
75107,Spain,81,10
75814,Chile,81,10
83753,South Africa,81,10
83756,Argentina,81,10
83757,Argentina,81,10
84471,Argentina,81,10
84752,Spain,81,10
85158,Chile,81,10
87132,Spain,81,10
87136,US,81,10
90422,Spain,81,10
90430,Spain,81,10
92157,Spain,81,10
92607,Australia,81,10
92664,Argentina,81,10
94512,US,81,10
94626,US,81,10
98156,Spain,81,10
98395,US,81,10
98640,US,81,10
101173,US,81,10
101176,Australia,81,10
102263,Argentina,81,10
102266,Argentina,81,10
103896,Argentina,81,10
103899,Spain,81,10
103911,Spain,81,10
106470,US,81,10
106477,Chile,81,10
107288,US,81,10
107293,Argentina,81,10
109140,US,81,10
109144,France,81,10
109150,France,81,10
109151,US,81,10
111081,US,81,10
111083,Italy,81,10
112100,Spain,81,10
113012,US,81,10
113014,Argentina,81,10
113162,Argentina,81,10
113169,Argentina,81,10
114428,South Africa,81,10
114430,South Africa,81,10
114739,France,81,10
114742,US,81,10
114925,Spain,81,10
114926,Spain,81,10
114929,Romania,81,10
115142,Cyprus,81,10
115147,Moldova,81,10
115148,Greece,81,10
115149,Spain,81,10
116602,Spain,81,10
117800,US,81,10
117805,US,81,10
117806,US,81,10
118853,South Africa,81,10
118856,Argentina,81,10
118857,Argentina,81,10
119275,Argentina,81,10
119472,US,81,10
120222,Australia,81,10
120226,Argentina,81,10
120982,Spain,81,10
122485,US,81,10
122760,US,81,10
124977,Spain,81,10
127473,France,81,10
127593,Chile,81,10
129452,Argentina,81,10
129459,Argentina,81,10
129953,Argentina,81,10
129956,Argentina,81,10
130866,US,81,10
131370,US,81,10
131377,Chile,81,10
134900,US,81,10
134905,US,81,10
134906,US,81,10
135122,Australia,81,10
135692,US,81,10
135694,Argentina,81,10
136225,Spain,81,10
136226,Spain,81,10
136229,Romania,81,10
136502,Cyprus,81,10
136507,Moldova,81,10
136508,Greece,81,10
136509,Spain,81,10
136734,Spain,81,10
137011,Argentina,81,10
137012,Argentina,81,10
138861,US,81,10
138863,Italy,81,10
138908,South Africa,81,10
138910,South Africa,81,10
141901,Chile,81,10
141909,Argentina,81,10
143618,US,81,10
143672,US,81,10
144491,Argentina,81,10
144635,Australia,81,10
144859,Argentina,81,10
147748,US,81,10
147900,US,81,10
147901,Chile,81,10
149097,US,81,10
150051,New Zealand,81,10
150902,Chile,81,10
150904,Chile,81,10
2144,Spain,81,11
9998,Chile,81,11
10163,US,81,11
10166,Argentina,81,11
11560,US,81,11
18022,South Korea,81,11
18026,Spain,81,11
20810,US,81,11
22058,Spain,81,11
31847,US,81,11
33040,Argentina,81,11
33042,Spain,81,11
33890,US,81,11
36346,US,81,11
36347,Argentina,81,11
38650,US,81,11
42369,Spain,81,11
42796,US,81,11
48465,Argentina,81,11
51165,US,81,11
51166,Chile,81,11
51169,Portugal,81,11
56603,Georgia,81,11
56606,Germany,81,11
56608,Germany,81,11
56609,Chile,81,11
56821,Chile,81,11
56823,Greece,81,11
60253,Italy,81,11
60648,US,81,11
60650,Spain,81,11
60652,Spain,81,11
62827,US,81,11
64490,Spain,81,11
65310,Argentina,81,11
66530,US,81,11
69216,France,81,11
71040,Chile,81,11
71812,South Korea,81,11
71816,Spain,81,11
75098,Spain,81,11
85160,US,81,11
87140,Argentina,81,11
92148,US,81,11
92150,Spain,81,11
92152,Spain,81,11
92599,US,81,11
94509,Spain,81,11
102269,US,81,11
103906,US,81,11
103907,Argentina,81,11
103985,Chile,81,11
109142,US,81,11
109147,US,81,11
112101,Spain,81,11
112857,Argentina,81,11
114747,New Zealand,81,11
116670,Argentina,81,11
117217,US,81,11
117810,US,81,11
119469,Spain,81,11
119655,Argentina,81,11
120379,Romania,81,11
121290,Argentina,81,11
124968,US,81,11
124970,Spain,81,11
124972,Spain,81,11
127252,US,81,11
127590,US,81,11
