"policy.id","payments","insured.value","premium"
41,0,128.689395483318,53.2485145741283
41,0,101.065954145815,20.8863768982869
41,0,29.1417670846652,49.7023972281995
42,0,159.920711255548,4.38043510966626
42,0,105.753374296615,42.2056052690758
42,1.12484531978897,123.489535224335,14.1478232876957
42,0,107.855993583983,20.9597622099519
43,0,126.890444898986,5.64686692124745
43,0,24.7406571930832,16.5417924515388
43,0,39.7108312944817,4.49235127244467
43,1.59133567144923,158.986898494307,26.5834893187826
44,10.4333431454328,237.815804476375,33.3270929084281
44,0.909018299262244,24.2032763958524,54.7693884024965
44,10.8083395105503,122.895665543474,62.9828815696085
44,5.05286085673175,478.165086747149,70.0191203825435
45,4.0017626955187,22.4592344270094,7.12245936603408
45,0,183.852783440144,72.0278976960057
45,0,223.084941505805,19.8205306516662
45,0,117.548726282836,17.3026526628631
46,0,91.791970066888,52.1018160209663
46,0,35.5356267532607,11.2477738013802
46,29.6440271521005,336.2976561265,71.2223252236134
46,8.14091170512762,6.19892158837418,23.918302444962
47,0.301707958813901,139.616944525206,41.7520473528857
47,0,10.162475971059,3.15389747337747
47,0,47.2327289281925,11.5550164731962
47,0,16.8366891085682,3.96175192700616
48,0,44.6190580202294,0.906644074906993
48,0,82.4712060093654,42.0608885561997
48,0,181.212661163439,23.9673879927615
48,10.3319318677089,231.070669095687,3.7532956367829
49,15.7821537197886,82.6000886733389,1.12943840725936
49,0,13.3921949664307,37.6116260702041
49,16.0846020127324,202.952942387883,11.9622903659232
49,7.43951544435135,41.4167925541112,8.11933781780287
50,0.464823865185632,457.678526623495,20.4860819304796
50,0.696095909328194,35.3604919268197,14.901157962971
50,0,108.665412113249,10.0765937694481
50,0,1709.08189932976,8.39276714994622
51,0,83.0513332100259,21.2493070981543
51,0,186.754040909725,10.4056683350026
51,0,0.608103716200391,4.95484086490026
51,0,94.7547692746937,18.5317241582866
52,0,33.4741943880654,57.0043329353342
52,13.2195635561347,70.3578075912534,19.4104799782974
52,0,241.933175671975,6.25661849402323
52,0,47.5233862980649,0.534569780997756
53,0,99.6335667244468,0.249831495203757
53,0,3.82841746561088,5.74722886154124
53,0,115.150431150845,4.83819818423986
53,4.81995634609527,23.3344010744706,6.01414928531884
54,4.36937481373026,24.6841079173868,2.52608095230683
54,34.5153870276852,14.9390427105915,37.5812629277616
54,0.27513213016158,10.1899777915906,10.233316968096
54,22.0596822713946,74.1072654718527,15.8675852515614
55,0,310.776924150282,25.9908492673261
55,0,37.4556836845228,11.612607684806
55,0,186.165527883238,0.258207169340706
55,6.13475952025343,21.946171729625,27.5850971631082
56,0,137.475696246817,11.3778403701718
56,7.83851290372945,50.4316375426546,27.5090921221891
56,0,213.861221118845,6.0299120255216
56,0,23.5194390198354,9.96208509574761
57,0,233.282324706395,64.3652526660237
57,0,27.3557116998158,50.1730195287611
57,0,165.44128924893,19.0720558149753
57,0,186.193032606701,32.7583480176794
58,3.84088330547212,24.3663614567599,52.3338570514469
58,1.85853820110996,33.7200511661121,71.5336146440379
58,1.24900620919082,45.9712451880204,1.16946963908361
58,0,97.2433595351293,17.1081028136922
59,0,17.6034692180601,35.1381671624598
59,0,6.0056939320108,3.20482651807834
59,0,100.682437333886,50.2866087804298
59,0,59.9784723625217,49.0609497711174
60,0,330.965166326067,24.2677741313059
60,0,145.018624226404,18.3054536707302
60,1.10957000824813,370.390356860432,28.0372086959875
60,1.55014247343238,49.1368371081201,17.7705035686039
61,15.0418015297766,163.321308847187,124.387675929864
61,0,855.153699291076,12.0348037150586
61,0.11963762106827,120.337397396941,6.50478319167082
61,0,197.729316578995,13.348808336429
62,0,240.482744680496,20.7157888930385
62,11.2624432043295,227.259917435976,117.137001581999
62,31.7947902438333,47.6781911649551,40.9879433881023
62,27.4740180730545,114.688840664445,49.1797392547042
63,0,58.890923006115,43.5376055430014
63,0,15.5679706596787,20.1683853944451
63,0,54.406945906855,5.41860161813773
63,11.8409817411909,120.652909747649,27.2020776133724
64,0,69.0898473630697,12.5744904819235
64,0,332.114476352911,43.2181986886613
64,0,2.76568628611425,25.1065284632453
64,0,48.0691553727555,6.32737087021071
65,2.59704670858901,376.619665014518,4.21787374248775
65,0,367.158007533948,166.227728154834
65,34.5511720654325,82.7809883635423,5.03475765918615
65,6.61170964509695,47.1187630145261,14.0431342938742
66,17.0736726023118,82.7010586269206,13.6640109777356
66,0,312.829480188421,5.16557864671186
66,0,49.79224004948,10.6836779279473
66,0,70.5850663699446,58.5691456362286
67,0,14.477764667514,2.88930789648128
67,0,121.705748575117,15.7638384611902
67,0,0.211542223263803,42.4896800659745
67,0,140.657788965375,26.0943433476622
68,2.15774378371756,45.2494478918532,24.8556795931717
68,15.5126363786319,176.315400776674,8.64981759311588
68,16.5837256086851,99.0913450398386,47.6828016200431
68,12.50713613697,84.3417678545611,24.3362428106574
69,0,110.279799121966,7.43308817567581
69,13.0528096060237,54.9406337663937,3.96792666838708
69,0,26.3930237078308,0.626084149383856
69,0,26.9186981499783,58.7069466378703
70,0,324.961824358439,5.22724923505707
70,0,212.537087343973,0.0870784564272208
70,0,4.88219833437384,25.3709938878141
70,37.8310520867749,104.531452047222,94.4164915851922
71,22.9460488639706,38.5516909391164,2.01100588141072
71,0,56.8730043110054,43.1490593228037
71,0,121.872151988642,27.2795966557766
71,0,2.65506110160122,15.816363472465
72,0,91.1291783627727,11.410305366856
72,10.0553422223292,20.2387992758935,10.9342061138692
72,0,229.337547667605,3.73809682389594
72,0,275.42614169023,7.83887848641792
73,0,165.567467946304,27.9193610504922
73,0,73.765495960604,0.355081429770825
73,0,166.225286693488,7.38191764254063
73,0,351.521650272023,8.82750504014812
74,6.21641951350359,185.569489806832,25.7841113905313
74,6.03205269983685,549.87977844724,33.6467424728801
74,0,346.521342771768,13.041108376458
74,6.10975905390306,1.33740110685882,29.0751235804519
75,8.78155913044127,62.2665566346523,43.141364691184
75,4.85236746843213,377.877205408485,4.21932432272653
75,0,197.81735742188,22.0629681837752
75,0,71.2132822176979,3.10891970343304
76,0,416.707174353336,67.6194385040058
76,0,96.2656639793443,18.1388216731633
76,3.77782904969475,28.1546813965483,7.40499494296263
76,25.8241452768066,306.856592248091,72.7393778840333
77,0,129.68081643103,50.651701984068
77,0,24.0359246665932,9.24631208285296
77,0,57.2724850773915,18.048211734953
77,0,254.33187024617,7.68168738644498
78,2.15939046353447,30.5792700538818,54.5190473356653
78,10.3997189190369,21.3819703111465,11.5553242602405
78,0,37.3276226792333,9.99646455044368
78,0,33.7930200782541,1.27620958610209
79,2.33794494568921,139.360166363531,140.076023991332
79,21.3990777988095,142.89900454524,10.8975403786315
79,19.3912134359064,138.098425062051,11.8048218080521
79,0,232.678625127646,27.6065359588488
80,12.0776236475624,214.288757163225,12.2258521493284
80,1.52192478458746,234.840449218292,151.205444330689
80,5.86465863023646,362.838537809967,24.1528035038377
80,2.44194377655891,52.3404590826477,46.4790542885121
81,2.1377135865136,208.249361162919,106.418420988842
81,0,56.5639266347149,7.5634529227702
81,10.3414346219897,76.0824695832139,8.90105818444895
81,22.5683880424656,113.724847153998,8.34675075162055
82,11.1853339965554,281.431178176789,45.8707797457942
82,0.575999037145497,51.0227629524059,60.7756933736999
82,22.4309737627945,448.073895412753,16.5549850053071
82,0,24.3698264972482,71.6051189919225
83,0,46.3044805256137,11.4404255829597
83,13.9993560836501,14.0384065417113,22.5292584286681
83,0,27.9028164250894,15.3902534827422
83,5.17028616354792,26.1146760096098,59.3789241026973
84,8.99449685725403,49.506176101398,3.08262783642441
84,2.11828823230464,292.033016946534,9.91905853890185
84,0,78.7809091369438,15.4022816526861
84,2.47715578230841,25.4127919560363,84.9692078978516
85,6.11368944686073,26.7501110702264,4.67152927408953
85,18.4885357854213,18.894122631413,18.6160746879344
85,0,46.7458789829899,8.78297739890514
85,0,408.692024184084,6.94453049637465
86,0,496.386127114774,18.7619259497973
86,9.74470669395154,1070.69798065467,12.9561834912584
86,1.23234206547343,15.1781212734703,56.2580268897176
86,16.7878792767304,167.966805167166,41.1585758578946
87,0,98.5698257703583,36.8848564482912
87,6.87311432681261,78.7108487142529,59.550976640803
87,0,14.9372901818569,23.1841669981745
87,0,52.3369600991455,122.757857284262
88,0,41.6946189717206,3.03313835216001
88,0,83.1159242682142,3.73832483732044
88,0,115.796760526078,2.03223518950276
88,0,2.26306309762244,5.61927742497667
89,0,58.5681389004859,4.77668709479374
89,0,53.0969557872183,0.993796821490943
89,0,254.69583279679,20.6200145734486
89,6.37789732763185,131.114011326595,6.27572041425064
90,0,135.413169290652,1.28158508813686
90,7.04478274632995,63.8007736836123,74.6285865095801
90,0,238.762085928119,8.41083946379629
90,18.1945611099131,53.593608772634,9.05099863644098
91,0,34.9817548966062,9.41238534766264
91,0,77.8279992401324,19.2860414590829
91,0,108.188850776231,0.759746546220118
91,0,432.668914548508,40.23555317533
92,0,16.8220643989622,61.0403696667812
92,14.9756136868933,194.408002176911,29.6143471401026
92,0,67.7055946408847,8.62118698751247
92,0,54.5443664966601,46.4651113075256
93,0,33.9525850317416,61.139662393612
93,0,168.157052998723,1.72794955589199
93,0,356.707601086596,13.2388806032612
93,0,36.2250765283616,3.3964870707389
94,0,125.126192775915,13.0355811853386
94,0,231.400440353623,19.9206874541589
94,0.828601949664867,71.4806975895184,24.3794547088278
94,18.5491651769341,261.731747080508,25.5227942671305
95,21.2470586326991,145.172572873529,11.2917918335384
95,0,109.42288683704,2.84321062087585
95,0,186.085689322804,32.0267314868968
95,15.4148472366199,69.5517457968044,5.34831654171807
96,0,24.664603783005,13.972565797971
96,0,103.489010590159,3.1826653311351
96,0,60.725531154408,44.0674404618007
96,0,86.1105733837444,19.8045648151782
97,0,40.5699594103161,1.02138285535167
97,5.78973027098031,274.264276353382,39.5264072034032
97,0,50.5347246314985,28.9802557356164
97,0,14.5628976358277,81.0466672337707
98,0,62.7601305433887,59.3686740603817
98,2.94658435233883,75.6771472792171,83.9760034244564
98,0,72.9055882093397,0.775081156826403
98,2.96450699343842,185.955217100702,17.9872021219284
99,33.7410179866252,55.2561567660303,5.25571011157252
99,0,97.6543774787441,20.7234392746897
99,0,63.2658567980187,35.530453402357
99,0,1.61351739365461,51.7541453637796
100,0,64.7485832415493,23.3281633205688
100,0,7.33141709036285,16.6039391261844
100,3.73634663446512,12.3410788806102,8.31028692980777
100,6.39626311520345,159.630949144252,5.53180171718682
101,0,94.6465929804436,5.2465849469399
101,18.4436733333397,37.5032367113606,72.9779907912443
101,0.841206071058213,187.483617173909,20.8746014290025
101,0,240.865166433049,13.0783863666667
102,10.7222733021407,201.337001592513,38.8991013074736
102,0,57.8993567008491,13.7523922881748
102,0,304.606748416488,8.51706070475017
102,4.34392149505985,287.772264824259,12.5226832978816
103,0,257.96524478305,14.5959351186462
103,0,193.720373456337,19.5850511051766
103,11.2618647058149,98.1329177162861,12.5175611961359
103,12.2250828552259,54.5610261492155,13.4381256952793
104,2.60693009492649,14.2276755303571,0.474864574676513
104,0,153.211768700758,48.8743533918309
104,0,98.3362989242477,11.4422666736572
104,0,54.7103837763681,10.9833696852319
105,0,98.2335038992514,12.6587906065197
105,4.06121452067385,13.9991867440668,22.1872283133772
105,0,19.3711984746327,8.04230410235416
105,0,50.525269243657,43.6213382809249
106,17.3131577345703,220.275563171869,48.9612955111695
106,0,209.549180028789,1.47361425136417
106,2.54666863222135,247.845933005744,14.142030057586
106,0,242.959765040972,3.97285793621162
107,0,46.7069451130751,34.6730974564362
107,0,138.316318996449,21.8983085388734
107,4.05395737235814,87.5785159867272,1.4100495647406
107,0,48.3875592236801,27.1228405944
108,0,92.7715244181328,7.67264494074513
108,0,74.3471620217382,14.3930274627499
108,0,111.659887487485,7.27587327178415
108,13.0795487127286,89.7483413728424,1.91498556627205
109,0,287.529791585009,8.05086431461451
109,0,7.60876033562109,2.97926590131571
109,0,111.636458678604,13.4852264239913
109,0,18.9209397866715,10.7059643739219
110,0,19.2279816842628,15.6239086381759
110,1.8849252208018,208.862955757296,3.3422895821051
110,0,34.0993278942745,7.96784614051013
110,35.1202286914156,61.8994588792932,0.766146892547151
111,0,172.218697038865,21.763536970988
111,20.5763023658539,19.188200225242,39.5899612413786
111,0,21.0084698899631,23.764061973004
111,0,48.3485817449252,22.8318279617829
112,0,156.026969744998,7.91967683036554
112,0,334.1931070449,3.61253719085954
112,0,137.60441688376,7.86544683523894
112,33.0354819555068,38.2986471007903,31.8803862894261
113,0,202.101576628187,79.5801530028997
113,0,126.142984502248,36.4716202033837
113,0,67.8442049296862,7.07088515950366
113,0,221.753198499201,9.11648217714056
114,0,97.3413917421376,2.19976770298919
114,3.32616274190872,100.197158728406,20.6810392973888
114,10.2430164876279,136.142556458634,24.9315753851346
114,0,8.94088177480077,11.6394884415876
115,0,12.4079585035931,57.6657979289199
115,2.79015661615984,148.150817025041,12.5553011423263
115,0,125.915593534717,20.5249215312446
115,0,54.3447940711783,28.2302798648305
116,4.75245471726896,8.11520585619306,0.853304458895774
116,0,234.426809381406,13.1305960874399
116,0,298.313120333238,35.478010634168
116,14.2122462867756,43.7483886791424,77.8052167442599
117,0,48.3944367006559,11.6136425000653
117,4.23635688105573,266.876258684306,155.162686277131
117,0,164.164075071316,11.2065617581446
117,0,375.602066975728,12.3734530293016
118,10.9755158207533,128.82799607863,28.1071855561678
118,0,28.0555848165917,1.49929853414102
118,0,34.5257893693715,40.3192211079787
118,0,75.3111197973098,1.17993520535195
119,0,59.8784762115166,43.4607994186479
119,3.44168839737878,89.0719185230195,0.991695781923383
119,3.88858764022561,168.963777634873,8.07491687574269
119,1.14497028354146,190.516697222694,64.5095763715309
120,0,82.865756093709,67.4389147861874
120,4.29267624480154,234.032962816057,1.57048330551354
120,0,546.43443030611,39.4886595987427
120,15.0013952078487,114.182042633481,92.3454493055392
121,0,48.5742834272764,0.644792086580241
121,0,191.73266974247,0.941952580260758
121,0,44.6228311221082,14.2621729292919
121,1.57613073186994,78.5428647590272,15.028675589238
122,0,92.3565459393554,10.4467989904623
122,0,39.4146758802176,4.36606567322371
122,0,161.235596759653,62.451561359261
122,14.8312023945779,69.0438021016931,39.7932854255297
123,4.59940390305074,106.434156095155,38.1856529433946
123,0,139.749841754211,1.50420117269249
123,13.9519907731995,22.2057482107287,3.89796972816857
123,0,42.7390079439932,67.5923045123453
124,0,323.828378365264,110.935077677672
124,1.50661986954475,38.9302381760544,76.6729287619548
124,0,361.177754550784,29.0677493684753
124,10.4760348659451,7.71112701059314,3.8264809274682
125,0,12.1045972377035,54.961597515766
125,0,99.1071559097267,35.3935101468446
125,10.3292204153188,127.176440729243,29.8606944332704
125,0,311.186684029185,13.5108645578042
126,0,47.4403912971995,10.2566487401714
126,0,1.18081497903468,18.8105565948685
126,0,250.711290397598,1.20891689285242
126,31.3948250840472,74.9563374576141,2.66875736567867
127,1.18164359982243,34.6271334579325,2.58769079263494
127,15.2385507094036,101.576493329794,0.384253509125362
127,0,587.292005229059,64.9384056712906
127,11.4440676144982,460.481509158134,10.8696713820012
128,0,50.3470039272113,4.79346720022486
128,0,27.1837742475142,30.7061335542415
128,4.36453039283283,203.221421137114,4.13055621156066
128,0,79.7549132207339,15.3889500031644
129,0,301.592544822902,30.5579600045107
129,8.12399870774559,13.2852300427477,18.084148625746
129,0,10.3084363410776,96.2665580425625
129,43.2509001308978,27.9451037595231,37.2605668374634
130,0,16.0286533842705,12.5312397809988
130,0,6.92697519759411,31.1909227881488
130,2.01984600140185,51.9651958998224,6.79072521050684
130,0,12.405623067852,2.59486247718231
131,0,103.932714020943,23.2174263711834
131,0,31.0258285420459,43.9225953958595
131,0,21.5573603909314,11.5876530779462
131,6.82456870628878,26.7462218368886,54.5361448336102
132,19.6901032850985,172.926695482703,22.9972609291085
132,0,169.28473458745,7.25199894025999
132,3.31769731601223,32.8878556138585,2.03842866728074
132,0,221.651634407442,18.6620410028033
133,2.12965467492432,29.5693604060729,49.0624301093531
133,0,6.04488357908435,48.3912552646665
133,0,32.0250732010987,0.854939986731985
133,1.18758478562996,223.293196743305,2.98753717907774
134,4.3393743348399,27.4214439673272,55.2301514231348
134,6.58638182463108,651.126293809028,10.1023983936386
134,0,37.8012690698233,2.12330423235893
134,0,181.44431583164,63.9680963615446
135,0,73.8482487996601,35.6365881474354
135,0,35.7481448314129,4.65110450291621
135,0,148.589152094217,57.9694977750717
135,0,41.8025479340559,0.820077225144902
136,0,25.7835179111587,2.93085928673719
136,0,10.9079337755851,5.38243458155631
136,0,34.1691737299879,10.0668715413672
136,0,47.0904421452477,6.60355175281087
137,0,51.9819657997453,15.3338483509605
137,0.523720067841991,43.9214706604311,55.0939109575527
137,0,835.113377522739,10.6995831705912
137,0,108.332965288877,18.1645522807743
138,7.47195888590989,33.8112669325398,1.66018016510312
138,0,19.1366811481355,8.73768514430949
138,3.5067460891472,132.348253667132,3.08003220874972
138,0,47.9834063105656,10.8639590348177
139,0,179.967124717226,13.33551548125
139,0,165.30144637199,1.75442140264052
139,0,178.752030030723,0.349796211592201
139,26.4111065168354,43.5009292095388,2.97030411805128
140,3.36083328708582,26.0419457409899,10.8864195322304
140,0,1.85865305293777,29.281848468352
140,2.07245070651721,70.7828633268342,8.96666264698423
140,0,54.4194907029091,49.9341004226151
141,0,91.7139534738314,34.2459226075284
141,0,9.60362497571822,1.83189811234071
141,0,178.385766006378,13.3856477644411
141,0,60.5544406373424,6.56343093370363
142,0,45.159156965796,42.0460443056391
142,6.70404675764152,218.940280708347,4.3649490399462
142,0,57.496719750671,9.0864320054895
142,0,26.983852235901,14.3586029252315
143,0,145.867316597709,14.6271326703744
143,13.5190013290182,62.8219538609982,5.18749540946828
143,23.2544679410298,79.7145292943199,25.8639436998112
143,0,223.68658755968,31.4750148392682
144,12.2746469398782,5.24643595069022,10.6770018084682
144,0,23.5961747712102,18.5216926460413
144,0,58.4747587728704,1.60026450035656
144,0,29.5806310780203,15.4218896583655
145,9.19224605921621,166.408172667733,138.252678951254
145,13.3868084396753,17.8857604970913,38.8673738270655
145,0,5.06825475360542,23.1320649592189
145,14.9214542070922,17.0439283006327,2.72191236451782
146,0,94.2920755427569,2.58987321287057
146,0,6.33456164246615,13.14072407479
146,0,27.2794509584774,10.0262819157007
146,0.289868507567829,490.698112181234,14.26615188973
147,34.7860044071555,59.4683818075922,25.751785378058
147,0,81.2661401699017,1.39594068655214
147,0,40.1606593929322,15.7443134640162
147,0,168.565660852853,20.5265323595313
148,0,65.6603313999491,23.0852231382452
148,0,18.4757182147485,19.4843853807354
148,0,98.4036129285926,22.092986629258
148,9.29666541393463,1.07327741523883,22.6355310396065
149,4.7787491386955,231.128525059382,5.61132628212719
149,0,58.5946256157224,4.94138169608981
149,0,21.966969928252,0.707568990246431
149,0,127.953947956094,10.8772002331591
150,0,0.0856644847322676,2.35994972731308
150,0,46.5105595351845,35.0466349114703
150,0,54.1315809913394,0.38268933773138
150,0,168.40559717704,13.8896341483797
151,0,52.6727286282365,13.5334001079891
151,53.6379413261927,5.84239261607087,4.14077528373903
151,0,59.4866190394379,2.01248066510695
151,0,77.0645676213374,23.6398473138784
152,0,139.495308237046,17.0041864012335
152,2.60829418469327,41.6816550203243,48.1952914699022
152,0,81.2202089973427,46.5370023678951
152,0,12.9805011247389,13.5797391687833
153,0,246.085612955074,23.1124498229456
153,0,189.745524381515,21.0683888692378
153,0,16.9751694715046,47.0698753855564
153,20.8519775471865,96.9064615745088,10.740665692828
154,0,15.5374985981646,17.4491978708491
154,0,18.1436510964783,29.765077200884
154,0,185.797897602295,13.8326855361613
154,1.40918538617061,121.168367434978,11.7191428533991
155,0,279.125396740521,8.03582316020436
155,0,30.4923570981785,14.5953559950189
155,0,14.4017031415084,5.255568891967
155,17.0335398201186,7.56615249122716,3.81518216220181
156,9.91518172665459,36.5327640299481,80.5327941987149
156,0,137.084733624574,5.0084123590524
156,0,8.03532116734578,10.3025540527496
156,29.9890256780036,52.1796223118374,105.033045778286
157,0,61.7337340222992,7.68592852192697
157,0,115.005396557801,7.58787089127766
157,0,392.478826550279,3.37871018398346
157,0,206.978811449794,1.14262202274503
158,0,58.0907528505827,67.4166119375249
158,0,158.988879186111,8.99654140042784
158,0,14.3313195261987,3.73187604491191
158,2.94220301247688,317.393210707921,4.68474533364393
159,0,112.971386704378,30.5583233922388
159,0,190.533214599355,4.67961490869459
159,0,71.850988271049,13.6570339797698
159,0,192.389500289045,6.18572444142808
160,0,30.3005967038108,68.346611343207
160,6.5327711919366,63.9275731962274,11.1019260227369
160,4.39188741799508,6.11518077505844,121.64261600013
160,0,162.310695015083,11.0539924322785
161,0,92.513686659543,39.9549713487092
161,2.64188372561388,373.338136193873,7.97994925641691
161,20.9180033073305,29.7949291786059,16.8035695725261
161,0,172.863087550048,23.1367452649037
162,10.344639607699,8.13422902668293,27.3723977347066
162,2.79461048840515,92.2643052203484,11.0483285217776
162,0,13.5572140882355,6.45441759669346
