1:0:1:0:0:2:0:0:0 0.7892456219482513
1:0:0:1:0:2:0:0:0 0.5483281726652964
1:0:0:1:0:2:1:2:0 1.0
1:0:0:1:0:2:1:0:2 1.0
1:0:0:0:1:2:0:0:0 0.49500001072883604
1:0:0:0:1:2:2:0:1 1.0
1:0:0:0:1:2:0:2:1 1.0
1:0:0:0:0:2:1:0:0 0.5355000096559525
1:0:0:0:0:2:0:0:1 0.49500001072883604
1:1:0:0:0:0:2:0:0 0.6355000096559524
1:1:1:0:0:0:2:2:0 1.0
1:1:1:0:0:0:2:0:2 1.0
1:0:1:0:0:0:2:0:0 0.7950878856667783
1:0:0:0:1:0:2:0:0 0.4760625166376826
1:0:0:0:1:0:2:2:1 1.0
1:0:0:0:0:0:2:0:1 0.49500001072883604
1:1:0:0:0:0:0:2:0 0.550000011920929
1:1:1:0:0:0:0:2:2 1.0
1:0:1:0:0:0:0:2:0 0.550000011920929
1:0:0:1:0:0:0:2:0 0.550000011920929
1:0:0:1:0:0:1:2:2 1.0
1:0:0:0:1:0:0:2:0 0.550000011920929
1:0:0:0:0:0:1:2:0 0.8514274416050315
1:0:0:0:0:0:0:2:1 0.49500001072883604
1:1:0:0:0:0:0:0:2 0.41695155633527037
1:0:1:0:0:0:0:0:2 0.550000011920929
1:0:0:1:0:0:0:0:2 0.550000011920929
1:0:0:0:0:0:1:0:2 0.8481969007459982
0:1:0:0:0:0:0:0:0 0.5000000000000018
2:1:0:0:1:0:0:0:0 0.5000000000000013
2:1:2:0:1:0:0:1:0 1.0
2:1:0:2:1:0:0:1:0 1.0
2:1:0:0:1:2:0:1:0 1.0
2:1:0:0:1:0:2:1:0 1.0
2:1:0:0:1:0:0:1:2 1.0
2:1:0:0:0:0:0:1:0 0.4530370571174025
0:1:2:0:1:0:0:0:0 0.5491925173103238
0:1:2:2:1:0:0:1:0 1.0
0:1:2:0:1:2:0:1:0 1.0
0:1:2:0:1:0:2:1:0 1.0
0:1:2:0:1:0:0:1:2 1.0
0:1:2:0:0:0:0:1:0 0.5078295080047845
0:1:1:2:0:0:0:0:0 0.550000011920929
0:1:0:2:1:0:0:0:0 0.6798005950153746
0:1:0:2:1:2:0:1:0 1.0
0:1:0:2:1:0:2:1:0 1.0
0:1:0:2:1:0:0:1:2 1.0
0:1:0:2:0:0:0:1:0 0.5147550078213214
0:1:1:0:2:0:0:0:0 0.48623345251919114
0:1:1:0:0:2:0:0:0 0.550000011920929
0:1:0:0:1:2:0:0:0 0.7314312129406332
0:1:0:0:1:2:2:1:0 1.0
0:1:0:0:1:2:0:1:2 1.0
0:1:0:0:0:2:0:1:0 0.49500001072883604
0:1:1:0:0:0:2:0:0 0.5147550078213214
0:1:0:0:1:0:2:0:0 0.4973400104284287
0:1:0:0:1:0:2:1:2 1.0
0:1:0:0:0:0:2:1:0 0.4678688730359314
0:1:1:0:0:0:0:2:0 0.7118664026329338
0:1:1:0:0:0:0:0:2 0.7589941407784065
0:1:0:0:1:0:0:0:2 0.428522997989782
0:1:0:0:0:0:0:1:2 0.42779542299005147
0:0:1:0:0:0:0:0:0 0.5000000000000018
2:0:1:0:1:0:0:0:0 0.550000011920929
2:2:1:0:1:0:1:0:0 1.0
2:0:1:2:1:0:1:0:0 1.0
2:0:1:0:1:2:1:0:0 1.0
2:0:1:0:1:0:1:2:0 1.0
2:0:1:0:1:0:1:0:2 1.0
2:0:1:0:0:1:0:0:0 0.6802791968293603
2:2:1:0:0:1:0:0:1 1.0
2:0:1:2:0:1:0:0:1 1.0
2:0:1:0:2:1:0:0:1 1.0
2:0:1:0:0:1:2:0:1 1.0
2:0:1:0:0:1:0:2:1 1.0
2:0:1:0:0:0:1:0:0 0.550000011920929
2:0:1:0:0:0:0:0:1 0.595000010728836
0:2:1:0:1:0:0:0:0 0.550000011920929
0:2:1:2:1:0:1:0:0 1.0
0:2:1:0:1:2:1:0:0 1.0
0:2:1:0:1:0:1:2:0 1.0
0:2:1:0:1:0:1:0:2 1.0
0:2:1:0:0:1:0:0:0 0.550000011920929
0:2:1:2:0:1:0:0:1 1.0
0:2:1:0:2:1:0:0:1 1.0
0:2:1:0:0:1:2:0:1 1.0
0:2:1:0:0:1:0:2:1 1.0
0:2:1:0:0:0:1:0:0 0.550000011920929
0:2:1:0:0:0:0:0:1 0.6355000096559524
0:0:1:2:1:0:0:0:0 0.550000011920929
0:0:1:2:1:2:1:0:0 1.0
0:0:1:2:1:0:1:2:0 1.0
0:0:1:2:1:0:1:0:2 1.0
0:0:1:2:0:1:0:0:0 0.550000011920929
0:0:1:2:2:1:0:0:1 1.0
0:0:1:2:0:1:2:0:1 1.0
0:0:1:2:0:1:0:2:1 1.0
0:0:1:2:0:0:1:0:0 0.595000010728836
0:0:1:2:0:0:0:0:1 0.5355000096559525
0:0:1:0:2:1:0:0:0 0.4623734255976407
0:0:1:0:2:1:2:0:1 1.0
0:0:1:0:2:1:0:2:1 1.0
0:0:1:0:2:0:0:0:1 0.4337550078213215
0:0:1:0:1:2:0:0:0 0.550000011920929
0:0:1:0:1:2:1:2:0 1.0
0:0:1:0:1:2:1:0:2 1.0
0:0:1:0:0:2:1:0:0 0.550000011920929
0:0:1:0:0:1:2:0:0 0.550000011920929
0:0:1:0:0:1:2:2:1 1.0
0:0:1:0:0:0:2:0:1 0.550000011920929
0:0:1:0:1:0:0:2:0 0.550000011920929
0:0:1:0:1:0:1:2:2 1.0
0:0:1:0:0:1:0:2:0 0.550000011920929
0:0:1:0:0:0:1:2:0 0.550000011920929
0:0:1:0:0:0:0:2:1 0.550000011920929
0:0:1:0:1:0:0:0:2 0.550000011920929
0:0:1:0:0:0:1:0:2 0.550000011920929
0:0:0:1:0:0:0:0:0 0.5000000000000018
2:0:0:1:1:0:0:0:0 0.6719500086903571
2:2:0:1:1:1:0:0:0 1.0
2:0:2:1:1:1:0:0:0 1.0
2:0:0:1:1:1:2:0:0 1.0
2:0:0:1:1:1:0:2:0 1.0
2:0:0:1:1:1:0:0:2 1.0
2:0:0:1:0:1:0:0:0 0.4900484802100174
0:2:0:1:1:0:0:0:0 0.7183265413334751
0:2:2:1:1:1:0:0:0 1.0
0:2:0:1:1:1:2:0:0 1.0
0:2:0:1:1:1:0:2:0 1.0
0:2:0:1:1:1:0:0:2 1.0
0:2:0:1:0:1:0:0:0 0.5355000096559525
0:2:0:1:0:0:1:0:0 0.5355000096559525
0:0:2:1:1:0:0:0:0 0.550000011920929
0:0:2:1:1:1:2:0:0 1.0
0:0:2:1:1:1:0:2:0 1.0
0:0:2:1:1:1:0:0:2 1.0
0:0:2:1:0:1:0:0:0 0.6719500086903571
0:0:2:1:0:0:1:0:0 0.6355000096559524
0:0:0:1:2:0:1:0:0 0.5000000000000013
0:0:0:1:0:2:1:0:0 0.5475066467865195
0:0:0:1:1:0:2:0:0 0.5000000000000013
0:0:0:1:1:1:2:2:0 1.0
0:0:0:1:1:1:2:0:2 1.0
0:0:0:1:0:1:2:0:0 0.5078295080047845
0:0:0:1:1:0:0:2:0 0.550000011920929
0:0:0:1:1:1:0:2:2 1.0
0:0:0:1:0:1:0:2:0 0.550000011920929
0:0:0:1:0:0:1:2:0 0.6719500086903571
0:0:0:1:1:0:0:0:2 0.5355000096559525
0:0:0:1:0:1:0:0:2 0.48146805868166687
0:0:0:1:0:0:1:0:2 0.5355000096559525
0:0:0:0:1:0:0:0:0 0.5000000000000018
2:0:0:0:1:1:0:0:0 0.4819500086903572
2:0:0:0:1:0:1:0:0 0.49500001072883604
2:0:0:0:1:0:0:1:0 0.5442795070391893
0:2:0:0:1:1:0:0:0 0.6355000096559524
0:2:0:0:1:0:1:0:0 0.550000011920929
0:2:0:0:1:0:0:0:1 0.550000011920929
0:0:2:0:1:1:0:0:0 0.5432438056445437
0:0:2:0:1:0:0:1:0 0.5355000096559525
0:0:2:0:1:0:0:0:1 0.5355000096559525
0:0:0:2:1:0:1:0:0 0.550000011920929
0:0:0:2:1:0:0:1:0 0.550000011920929
0:0:0:2:1:0:0:0:1 0.550000011920929
0:0:0:0:1:2:1:0:0 0.550000011920929
0:0:0:0:1:2:0:1:0 0.550000011920929
0:0:0:0:1:2:0:0:1 0.550000011920929
0:0:0:0:1:1:2:0:0 0.4632795070391893
0:0:0:0:1:0:2:1:0 0.5000000000000013
0:0:0:0:1:0:2:0:1 0.4819500086903572
0:0:0:0:1:1:0:2:0 0.550000011920929
0:0:0:0:1:0:1:2:0 0.550000011920929
0:0:0:0:1:0:0:2:1 0.7683799809662123
0:0:0:0:1:1:0:0:2 0.5000000000000013
0:0:0:0:1:0:1:0:2 0.550000011920929
0:0:0:0:1:0:0:1:2 0.6944602633556205
0:0:0:0:0:1:0:0:0 0.5000000000000018
2:0:0:0:0:1:0:0:1 0.44550000965595243
0:2:0:0:0:1:0:0:1 0.5147550078213214
0:0:0:2:0:1:0:0:1 0.6719500086903571
0:0:0:0:2:1:0:0:1 0.44550000965595243
0:0:0:0:0:1:2:0:1 0.7444012762557489
0:0:0:0:0:1:0:2:1 0.6719500086903571
0:0:0:0:0:0:1:0:0 0.5000000000000018
2:0:0:0:0:0:1:1:0 0.5990500106215477
2:2:0:0:0:0:1:1:1 1.0
2:0:2:0:0:0:1:1:1 1.0
2:0:0:2:0:0:1:1:1 1.0
2:0:0:0:2:0:1:1:1 1.0
2:0:0:0:0:2:1:1:1 1.0
2:0:0:0:0:0:1:0:1 0.7842545808376279
0:2:0:0:0:0:1:1:0 0.550000011920929
0:2:2:0:0:0:1:1:1 1.0
0:2:0:2:0:0:1:1:1 1.0
0:2:0:0:2:0:1:1:1 1.0
0:2:0:0:0:2:1:1:1 1.0
0:2:0:0:0:0:1:0:1 0.550000011920929
0:0:2:0:0:0:1:1:0 0.550000011920929
0:0:2:2:0:0:1:1:1 1.0
0:0:2:0:2:0:1:1:1 1.0
0:0:2:0:0:2:1:1:1 1.0
0:0:2:0:0:0:1:0:1 0.550000011920929
0:0:0:2:0:0:1:1:0 0.595000010728836
0:0:0:2:2:0:1:1:1 1.0
0:0:0:2:0:2:1:1:1 1.0
0:0:0:2:0:0:1:0:1 0.7755968649653918
0:0:0:0:2:0:1:1:0 0.5000000000000013
0:0:0:0:2:2:1:1:1 1.0
0:0:0:0:2:0:1:0:1 0.5000000000000013
0:0:0:0:0:2:1:1:0 0.550000011920929
0:0:0:0:0:2:1:0:1 0.7700882419182237
0:0:0:0:0:0:0:1:0 0.5000000000000018
2:0:0:0:0:0:0:1:1 0.49500001072883604
0:2:0:0:0:0:0:1:1 0.7014745079082251
0:0:2:0:0:0:0:1:1 0.7077074577431082
0:0:0:2:0:0:0:1:1 0.49500001072883604
0:0:0:0:2:0:0:1:1 0.4617383201127021
0:0:0:0:0:2:0:1:1 0.595000010728836
0:0:0:0:0:0:0:0:1 0.5000000000000018
1:2:1:0:0:0:0:0:0 0.5049999952316284
1:2:1:2:1:0:0:0:0 0.550000011920929
1:2:1:2:1:2:1:0:0 1.0
1:2:1:2:1:2:0:0:1 1.0
1:2:1:2:1:0:2:0:1 1.0
1:2:1:2:1:0:1:2:0 1.0
1:2:1:2:1:0:0:2:1 1.0
1:2:1:2:1:0:1:0:2 1.0
1:2:1:2:0:1:0:0:0 0.550000011920929
1:2:1:2:2:1:0:0:1 1.0
1:2:1:2:0:1:2:0:1 1.0
1:2:1:2:0:1:0:2:1 1.0
1:2:1:2:0:0:1:0:0 0.550000011920929
1:2:1:2:0:0:0:0:1 0.550000011920929
1:2:1:1:2:0:0:0:0 0.0
1:2:1:1:2:2:1:0:0 1.0
1:2:1:1:2:0:1:0:2 1.0
1:2:1:0:2:1:0:0:0 0.0
1:2:1:0:2:1:2:0:1 1.0
1:2:1:0:2:0:1:0:0 0.0
1:2:1:0:2:0:0:0:1 0.0
1:2:1:1:0:2:0:0:0 0.550000011920929
1:2:1:1:0:2:1:2:0 1.0
1:2:1:1:0:2:1:0:2 1.0
1:2:1:0:1:2:0:0:0 0.550000011920929
1:2:1:0:1:2:2:0:1 1.0
1:2:1:0:1:2:1:2:0 1.0
1:2:1:0:1:2:0:2:1 1.0
1:2:1:0:1:2:1:0:2 1.0
1:2:1:0:0:2:1:0:0 0.9073489930118215
1:2:1:0:0:2:0:0:1 0.5355000096559525
1:2:1:0:1:0:2:0:0 0.550000011920929
1:2:1:0:1:0:2:2:1 1.0
1:2:1:0:0:1:2:0:0 0.550000011920929
1:2:1:0:0:1:2:2:1 1.0
1:2:1:0:0:0:2:0:1 0.8970544366798017
1:2:1:1:0:0:0:2:0 0.550000011920929
1:2:1:1:0:0:1:2:2 1.0
1:2:1:0:1:0:0:2:0 0.550000011920929
1:2:1:0:1:0:1:2:2 1.0
1:2:1:0:0:1:0:2:0 0.550000011920929
1:2:1:0:0:0:1:2:0 0.550000011920929
1:2:1:0:0:0:0:2:1 0.550000011920929
1:2:1:1:0:0:0:0:2 0.550000011920929
1:2:1:0:1:0:0:0:2 0.550000011920929
1:2:1:0:0:0:1:0:2 0.550000011920929
1:2:2:1:1:0:0:0:0 0.550000011920929
1:2:2:1:1:2:1:0:0 1.0
1:2:2:1:1:2:0:0:1 1.0
1:2:2:1:1:1:2:0:0 1.0
1:2:2:1:1:0:2:0:1 1.0
1:2:2:1:1:1:0:2:0 1.0
1:2:2:1:1:0:1:2:0 1.0
1:2:2:1:1:0:0:2:1 1.0
1:2:2:1:1:1:0:0:2 1.0
1:2:2:1:1:0:1:0:2 1.0
1:2:2:1:0:1:0:0:0 0.550000011920929
1:2:2:1:2:1:1:0:0 1.0
1:2:2:1:0:1:1:2:0 1.0
1:2:2:1:0:1:1:0:2 1.0
1:2:2:1:0:0:0:1:0 0.550000011920929
1:2:2:1:2:0:1:1:0 1.0
1:2:2:1:0:2:1:1:0 1.0
1:2:2:1:0:0:1:1:2 1.0
1:2:2:1:0:0:0:0:1 0.550000011920929
1:2:2:1:2:0:1:0:1 1.0
1:2:2:1:0:2:1:0:1 1.0
1:2:2:1:0:0:1:2:1 1.0
1:2:0:1:2:1:0:0:0 0.550000011920929
1:2:0:1:2:1:1:0:2 1.0
1:2:0:1:2:0:0:1:0 0.550000011920929
1:2:0:1:2:2:1:1:0 1.0
1:2:0:1:2:0:1:1:2 1.0
1:2:0:1:2:0:0:0:1 0.0
1:2:0:1:2:2:1:0:1 1.0
1:2:0:1:1:2:0:0:0 0.550000011920929
1:2:0:1:1:2:2:0:1 1.0
1:2:0:1:1:2:1:2:0 1.0
1:2:0:1:1:2:0:2:1 1.0
1:2:0:1:1:2:1:0:2 1.0
1:2:0:1:0:2:0:1:0 0.550000011920929
1:2:0:1:0:2:1:1:2 1.0
1:2:0:1:0:2:0:0:1 0.550000011920929
1:2:0:1:0:2:1:2:1 1.0
1:2:0:1:1:0:2:0:0 0.550000011920929
1:2:0:1:1:1:2:2:0 1.0
1:2:0:1:1:0:2:2:1 1.0
1:2:0:1:1:1:2:0:2 1.0
1:2:0:1:0:1:2:0:0 0.550000011920929
1:2:0:1:0:0:2:0:1 0.550000011920929
1:2:0:1:1:0:0:2:0 0.550000011920929
1:2:0:1:1:1:0:2:2 1.0
1:2:0:1:1:0:1:2:2 1.0
1:2:0:1:0:1:0:2:0 0.550000011920929
1:2:0:1:0:1:1:2:2 1.0
1:2:0:1:0:0:0:2:1 0.550000011920929
1:2:0:1:1:0:0:0:2 0.550000011920929
1:2:0:1:0:1:0:0:2 0.550000011920929
1:2:0:1:0:0:0:1:2 0.550000011920929
1:2:2:0:1:1:0:0:0 0.550000011920929
1:2:2:2:1:1:0:0:1 1.0
1:2:2:0:1:1:2:0:1 1.0
1:2:2:0:1:1:0:2:1 1.0
1:2:2:0:1:0:1:0:0 0.550000011920929
1:2:2:2:1:0:1:0:1 1.0
1:2:2:0:1:2:1:0:1 1.0
1:2:2:0:1:0:1:2:1 1.0
1:2:2:0:1:0:0:1:0 0.550000011920929
1:2:2:2:1:0:0:1:1 1.0
1:2:2:0:1:2:0:1:1 1.0
1:2:2:0:1:0:2:1:1 1.0
1:2:0:2:1:1:0:0:0 0.550000011920929
1:2:0:2:1:1:2:0:1 1.0
1:2:0:2:1:1:0:2:1 1.0
1:2:0:2:1:0:1:0:0 0.550000011920929
1:2:0:2:1:2:1:0:1 1.0
1:2:0:2:1:0:1:2:1 1.0
1:2:0:2:1:0:0:1:0 0.550000011920929
1:2:0:2:1:2:0:1:1 1.0
1:2:0:2:1:0:2:1:1 1.0
1:2:0:0:1:2:1:0:0 0.550000011920929
1:2:0:0:1:2:1:2:1 1.0
1:2:0:0:1:2:0:1:0 0.550000011920929
1:2:0:0:1:2:2:1:1 1.0
1:2:0:0:1:1:2:0:0 0.550000011920929
1:2:0:0:1:1:2:2:1 1.0
1:2:0:0:1:0:2:1:0 0.5000000000000009
1:2:0:0:1:1:0:2:0 0.550000011920929
1:2:0:0:1:0:1:2:0 0.550000011920929
1:2:0:0:1:1:0:0:2 0.550000011920929
1:2:0:0:1:0:1:0:2 0.550000011920929
1:2:0:0:0:1:0:0:0 0.5049999952316284
1:2:2:0:0:1:1:0:0 0.550000011920929
1:2:2:0:0:1:0:0:1 0.550000011920929
1:2:0:2:0:1:0:0:1 0.550000011920929
1:2:0:0:2:1:1:0:0 0.550000011920929
1:2:0:0:2:1:0:0:1 0.0
1:2:0:0:0:1:2:0:1 0.550000011920929
1:2:0:0:0:1:1:2:0 0.550000011920929
1:2:0:0:0:1:0:2:1 0.550000011920929
1:2:0:0:0:1:1:0:2 0.550000011920929
1:2:2:0:0:0:1:1:0 0.550000011920929
1:2:2:2:0:0:1:1:1 1.0
1:2:2:0:2:0:1:1:1 1.0
1:2:2:0:0:2:1:1:1 1.0
1:2:2:0:0:0:1:0:1 0.550000011920929
1:2:0:2:0:0:1:1:0 0.550000011920929
1:2:0:2:2:0:1:1:1 1.0
1:2:0:2:0:2:1:1:1 1.0
1:2:0:2:0:0:1:0:1 0.9452905068835504
1:2:0:0:2:0:1:1:0 0.550000011920929
1:2:0:0:2:2:1:1:1 1.0
1:2:0:0:2:0:1:0:1 0.0
1:2:0:0:0:2:1:1:0 0.550000011920929
1:2:0:0:0:2:1:0:1 0.550000011920929
1:2:0:0:0:0:1:2:1 0.550000011920929
1:2:0:0:0:0:1:1:2 0.550000011920929
1:2:0:0:0:0:0:1:0 0.5049999952316284
1:2:2:0:0:0:0:1:1 0.550000011920929
1:2:0:2:0:0:0:1:1 0.550000011920929
1:2:0:0:2:0:0:1:1 0.49500001072883604
1:2:0:0:0:2:0:1:1 0.550000011920929
1:2:0:0:0:0:2:1:1 0.550000011920929
1:1:2:0:0:0:0:0:0 0.5049999952316284
1:1:2:2:1:0:0:0:0 0.550000011920929
1:1:2:2:1:2:0:1:0 1.0
1:1:2:2:1:2:0:0:1 1.0
1:1:2:2:1:0:2:1:0 1.0
1:1:2:2:1:0:2:0:1 1.0
1:1:2:2:1:0:0:2:1 1.0
1:1:2:2:1:0:0:1:2 1.0
1:1:2:2:0:0:0:1:0 0.550000011920929
1:1:2:2:0:0:0:0:1 0.550000011920929
1:1:2:1:2:0:0:0:0 0.0
1:1:2:1:2:2:1:0:0 1.0
1:1:2:1:2:0:1:2:0 1.0
1:1:2:1:2:0:1:0:2 1.0
1:1:2:0:2:0:1:0:0 0.5047498639686776
1:1:2:1:0:2:0:0:0 0.550000011920929
1:1:2:1:0:2:1:2:0 1.0
1:1:2:0:1:2:0:0:0 0.550000011920929
1:1:2:0:1:2:2:1:0 1.0
1:1:2:0:1:2:2:0:1 1.0
1:1:2:0:1:2:0:2:1 1.0
1:1:2:0:0:2:1:0:0 0.550000011920929
1:1:2:0:0:2:0:1:0 0.550000011920929
1:1:2:0:0:2:0:0:1 0.550000011920929
1:1:2:0:1:0:2:0:0 0.550000011920929
1:1:2:0:1:0:2:2:1 1.0
1:1:2:0:1:0:2:1:2 1.0
1:1:2:0:0:0:2:1:0 0.550000011920929
1:1:2:0:0:0:2:0:1 0.550000011920929
1:1:2:1:0:0:0:2:0 0.550000011920929
1:1:2:1:0:0:1:2:2 1.0
1:1:2:0:1:0:0:2:0 0.49500001072883604
1:1:2:0:0:0:1:2:0 0.550000011920929
1:1:2:0:0:0:0:2:1 0.550000011920929
1:1:2:1:0:0:0:0:2 0.0
1:1:2:0:1:0:0:0:2 0.0
1:1:2:0:0:0:1:0:2 0.0
1:1:2:0:0:0:0:1:2 0.0
1:0:2:1:2:1:0:0:0 0.550000011920929
1:0:2:1:2:1:1:2:0 1.0
1:0:2:1:2:1:1:0:2 1.0
1:0:2:1:2:0:0:1:0 0.550000011920929
1:0:2:1:2:2:1:1:0 1.0
1:0:2:1:2:0:1:1:2 1.0
1:0:2:1:2:0:0:0:1 0.550000011920929
1:0:2:1:2:2:1:0:1 1.0
1:0:2:1:2:0:1:2:1 1.0
1:0:2:1:1:2:0:0:0 0.550000011920929
1:0:2:1:1:2:2:0:1 1.0
1:0:2:1:1:2:1:2:0 1.0
1:0:2:1:1:2:0:2:1 1.0
1:0:2:1:0:2:0:1:0 0.550000011920929
1:0:2:1:0:2:0:0:1 0.550000011920929
1:0:2:1:0:2:1:2:1 1.0
1:0:2:1:1:0:2:0:0 0.550000011920929
1:0:2:1:1:1:2:2:0 1.0
1:0:2:1:1:0:2:2:1 1.0
1:0:2:1:1:1:2:0:2 1.0
1:0:2:1:0:1:2:0:0 0.550000011920929
1:0:2:1:0:0:2:0:1 0.550000011920929
1:0:2:1:1:0:0:2:0 0.550000011920929
1:0:2:1:1:1:0:2:2 1.0
1:0:2:1:1:0:1:2:2 1.0
1:0:2:1:0:1:0:2:0 0.550000011920929
1:0:2:1:0:1:1:2:2 1.0
1:0:2:1:0:0:0:2:1 0.550000011920929
1:0:2:1:1:0:0:0:2 0.550000011920929
1:0:2:1:0:1:0:0:2 0.550000011920929
1:0:2:1:0:0:0:1:2 0.550000011920929
1:0:2:2:1:1:0:0:0 0.5349278229328392
1:0:2:2:1:1:2:0:1 1.0
1:0:2:2:1:1:0:2:1 1.0
1:0:2:2:1:0:1:0:0 0.550000011920929
1:0:2:2:1:2:1:0:1 1.0
1:0:2:2:1:0:1:2:1 1.0
1:0:2:2:1:0:0:1:0 0.550000011920929
1:0:2:2:1:2:0:1:1 1.0
1:0:2:2:1:0:2:1:1 1.0
1:0:2:0:1:2:1:0:0 0.550000011920929
1:0:2:0:1:2:1:2:1 1.0
1:0:2:0:1:2:0:1:0 0.550000011920929
1:0:2:0:1:2:2:1:1 1.0
1:0:2:0:1:1:2:0:0 0.550000011920929
1:0:2:0:1:1:2:2:1 1.0
1:0:2:0:1:0:2:1:0 0.550000011920929
1:0:2:0:1:1:0:2:0 0.550000011920929
1:0:2:0:1:0:1:2:0 0.550000011920929
1:0:2:0:1:1:0:0:2 0.550000011920929
1:0:2:0:1:0:1:0:2 0.550000011920929
1:0:2:0:1:0:0:1:2 0.550000011920929
1:0:2:0:0:1:0:0:0 0.5049999952316284
1:0:2:2:0:1:0:0:1 0.550000011920929
1:0:2:0:2:1:1:0:0 0.550000011920929
1:0:2:0:0:1:2:0:1 0.550000011920929
1:0:2:0:0:1:1:2:0 0.550000011920929
1:0:2:0:0:1:0:2:1 0.550000011920929
1:0:2:0:0:1:1:0:2 0.550000011920929
1:0:2:2:0:0:1:1:0 0.550000011920929
1:0:2:2:2:0:1:1:1 1.0
1:0:2:2:0:2:1:1:1 1.0
1:0:2:2:0:0:1:0:1 0.9452905068835504
1:0:2:0:2:0:1:1:0 0.550000011920929
1:0:2:0:2:2:1:1:1 1.0
1:0:2:0:2:0:1:0:1 0.550000011920929
1:0:2:0:0:2:1:1:0 0.550000011920929
1:0:2:0:0:2:1:0:1 0.550000011920929
1:0:2:0:0:0:1:2:1 0.550000011920929
1:0:2:0:0:0:1:1:2 0.550000011920929
1:0:2:0:0:0:0:1:0 0.5049999952316284
1:0:2:2:0:0:0:1:1 0.550000011920929
1:0:2:0:2:0:0:1:1 0.0
1:0:2:0:0:2:0:1:1 0.550000011920929
1:0:2:0:0:0:2:1:1 0.0
1:1:0:2:2:1:0:0:0 0.550000011920929
1:1:1:2:2:1:2:0:0 1.0
1:1:1:2:2:1:0:2:0 1.0
1:1:1:2:2:1:0:0:2 1.0
1:1:0:2:2:0:1:0:0 0.550000011920929
1:1:1:2:2:0:1:2:0 1.0
1:1:1:2:2:0:1:0:2 1.0
1:1:0:2:2:0:0:1:0 0.550000011920929
1:1:1:2:2:0:2:1:0 1.0
1:1:1:2:2:0:0:1:2 1.0
1:1:0:2:2:0:0:0:1 0.550000011920929
1:1:1:2:2:0:2:0:1 1.0
1:1:1:2:2:0:0:2:1 1.0
1:1:0:2:1:2:0:0:0 0.550000011920929
1:1:1:2:1:2:2:0:0 1.0
1:1:0:2:1:2:2:1:0 1.0
1:1:0:2:1:2:2:0:1 1.0
1:1:1:2:1:2:0:2:0 1.0
1:1:0:2:1:2:0:2:1 1.0
1:1:1:2:1:2:0:0:2 1.0
1:1:0:2:1:2:0:1:2 1.0
1:1:0:2:0:2:1:0:0 0.550000011920929
1:1:1:2:0:2:1:2:0 1.0
1:1:1:2:0:2:1:0:2 1.0
1:1:0:2:0:2:0:1:0 0.550000011920929
1:1:1:2:0:2:2:1:0 1.0
1:1:1:2:0:2:0:1:2 1.0
